Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
bctg00000000_np1212	3437605	3437606	1	1	-
bctg00000000_np1212	3438178	3438179	1	1	+
bctg00000000_np1212	3438559	3438560	1	1	+
bctg00000000_np1212	3438561	3438562	1	1	-
bctg00000000_np1212	3439645	3439646	1	1	-
bctg00000000_np1212	3440829	3440830	1	1	-
bctg00000000_np1212	3443099	3443100	2	1	+
bctg00000000_np1212	3443101	3443102	1	1	-
bctg00000000_np1212	3445797	3445798	2	1	+
bctg00000000_np1212	3445799	3445800	1	1	-
bctg00000000_np1212	3447603	3447604	3	0.6667	+
bctg00000000_np1212	3447605	3447606	2	1	-
bctg00000000_np1212	3451775	3451776	1	1	+
bctg00000000_np1212	3451777	3451778	1	1	-
bctg00000000_np1212	3452097	3452098	1	1	+
bctg00000000_np1212	3452099	3452100	2	1	-
bctg00000000_np1212	3452517	3452518	2	1	+
bctg00000000_np1212	3452519	3452520	2	1	-
bctg00000000_np1212	3453276	3453277	2	1	+
bctg00000000_np1212	3453278	3453279	1	1	-
bctg00000000_np1212	3453814	3453815	2	1	+
bctg00000000_np1212	3453977	3453978	2	1	+
bctg00000000_np1212	3454040	3454041	3	1	+
bctg00000000_np1212	3454042	3454043	1	1	-
bctg00000000_np1212	3454188	3454189	1	1	+
bctg00000000_np1212	3454190	3454191	1	0	-
bctg00000000_np1212	3454217	3454218	3	1	+
bctg00000000_np1212	3454219	3454220	2	0.5	-
bctg00000000_np1212	3455174	3455175	3	1	+
bctg00000000_np1212	3455176	3455177	2	1	-
bctg00000000_np1212	3455417	3455418	3	1	+
bctg00000000_np1212	3455419	3455420	1	1	-
bctg00000000_np1212	3456229	3456230	3	1	+
bctg00000000_np1212	3456231	3456232	1	1	-
bctg00000000_np1212	3456256	3456257	4	1	+
bctg00000000_np1212	3456315	3456316	3	1	+
bctg00000000_np1212	3456317	3456318	1	1	-
bctg00000000_np1212	3456538	3456539	3	1	+
bctg00000000_np1212	3456540	3456541	1	1	-
bctg00000000_np1212	3456658	3456659	3	1	+
bctg00000000_np1212	3456660	3456661	1	1	-
bctg00000000_np1212	3456687	3456688	2	1	+
bctg00000000_np1212	3456689	3456690	1	1	-
bctg00000000_np1212	3456766	3456767	3	1	+
bctg00000000_np1212	3456768	3456769	1	1	-
bctg00000000_np1212	3456879	3456880	3	1	+
bctg00000000_np1212	3456881	3456882	1	1	-
bctg00000000_np1212	3457074	3457075	4	1	+
bctg00000000_np1212	3457076	3457077	1	1	-
bctg00000000_np1212	3457487	3457488	3	1	+
bctg00000000_np1212	3457489	3457490	1	1	-
bctg00000000_np1212	3457517	3457518	3	1	+
bctg00000000_np1212	3457519	3457520	1	1	-
bctg00000000_np1212	3457687	3457688	2	1	+
bctg00000000_np1212	3457689	3457690	2	1	-
bctg00000000_np1212	3458001	3458002	1	1	+
bctg00000000_np1212	3458003	3458004	2	1	-
bctg00000000_np1212	3458274	3458275	3	1	+
bctg00000000_np1212	3458276	3458277	3	1	-
bctg00000000_np1212	3458513	3458514	3	1	+
bctg00000000_np1212	3458515	3458516	1	1	-
bctg00000000_np1212	3458594	3458595	2	1	+
bctg00000000_np1212	3458596	3458597	2	1	-
bctg00000000_np1212	3459191	3459192	1	1	+
bctg00000000_np1212	3459193	3459194	1	1	-
bctg00000000_np1212	3459235	3459236	1	1	+
bctg00000000_np1212	3460566	3460567	3	1	+
bctg00000000_np1212	3460568	3460569	2	1	-
bctg00000000_np1212	3460610	3460611	3	1	+
bctg00000000_np1212	3460612	3460613	2	1	-
bctg00000000_np1212	3461148	3461149	3	1	+
bctg00000000_np1212	3461150	3461151	2	1	-
bctg00000000_np1212	3463013	3463014	2	1	+
bctg00000000_np1212	3463015	3463016	1	1	-
bctg00000000_np1212	3463579	3463580	2	1	+
bctg00000000_np1212	3463581	3463582	3	1	-
bctg00000000_np1212	3464613	3464614	2	1	+
bctg00000000_np1212	3464615	3464616	4	1	-
bctg00000000_np1212	3464883	3464884	2	1	+
bctg00000000_np1212	3464885	3464886	3	1	-
bctg00000000_np1212	3464932	3464933	2	0.5	+
bctg00000000_np1212	3464934	3464935	2	0.5	-
bctg00000000_np1212	3465247	3465248	3	1	+
bctg00000000_np1212	3465249	3465250	3	1	-
bctg00000000_np1212	3465389	3465390	1	1	+
bctg00000000_np1212	3465391	3465392	2	1	-
bctg00000000_np1212	3465452	3465453	3	1	+
bctg00000000_np1212	3465454	3465455	2	1	-
bctg00000000_np1212	3465513	3465514	2	1	+
bctg00000000_np1212	3465515	3465516	2	1	-
bctg00000000_np1212	3466395	3466396	1	1	+
bctg00000000_np1212	3466397	3466398	1	1	-
bctg00000000_np1212	3466463	3466464	2	1	+
bctg00000000_np1212	3466465	3466466	2	1	-
bctg00000000_np1212	3467001	3467002	2	1	+
bctg00000000_np1212	3467003	3467004	2	1	-
bctg00000000_np1212	3468095	3468096	1	1	+
bctg00000000_np1212	3468097	3468098	1	1	-
bctg00000000_np1212	3468198	3468199	1	1	+
bctg00000000_np1212	3468477	3468478	1	1	+
bctg00000000_np1212	3468479	3468480	1	1	-
bctg00000000_np1212	3468583	3468584	1	1	+
bctg00000000_np1212	3468585	3468586	1	1	-
bctg00000000_np1212	3469060	3469061	1	1	+
bctg00000000_np1212	3469637	3469638	1	1	+
bctg00000000_np1212	3469639	3469640	1	1	-
bctg00000000_np1212	3470144	3470145	1	0	+
bctg00000000_np1212	3470146	3470147	1	1	-
bctg00000000_np1212	3470926	3470927	1	1	+
bctg00000000_np1212	3471261	3471262	1	1	+
bctg00000000_np1212	3471263	3471264	1	1	-
bctg00000000_np1212	3471418	3471419	2	1	+
bctg00000000_np1212	3471523	3471524	2	1	+
bctg00000000_np1212	3471525	3471526	2	1	-
bctg00000000_np1212	3471680	3471681	1	1	+
bctg00000000_np1212	3471682	3471683	1	1	-
bctg00000000_np1212	3471794	3471795	2	1	+
bctg00000000_np1212	3471796	3471797	2	1	-
bctg00000000_np1212	3471838	3471839	1	1	+
bctg00000000_np1212	3471840	3471841	1	1	-
bctg00000000_np1212	3472346	3472347	1	1	+
bctg00000000_np1212	3472348	3472349	2	1	-
bctg00000000_np1212	3472378	3472379	1	1	+
bctg00000000_np1212	3472380	3472381	2	1	-
bctg00000000_np1212	3472626	3472627	1	1	+
bctg00000000_np1212	3472699	3472700	1	1	+
bctg00000000_np1212	3472701	3472702	2	1	-
bctg00000000_np1212	3473420	3473421	2	1	-
bctg00000000_np1212	3473615	3473616	1	1	+
bctg00000000_np1212	3473617	3473618	1	1	-
bctg00000000_np1212	3473709	3473710	1	0	+
bctg00000000_np1212	3473711	3473712	1	1	-
bctg00000000_np1212	3474223	3474224	2	1	+
bctg00000000_np1212	3474225	3474226	2	1	-
bctg00000000_np1212	3474275	3474276	1	1	+
bctg00000000_np1212	3474277	3474278	2	1	-
bctg00000000_np1212	3474702	3474703	2	0.5	+
bctg00000000_np1212	3474704	3474705	2	1	-
bctg00000000_np1212	3475250	3475251	2	1	+
bctg00000000_np1212	3475463	3475464	1	1	+
bctg00000000_np1212	3475465	3475466	1	1	-
bctg00000000_np1212	3475478	3475479	1	1	+
bctg00000000_np1212	3475480	3475481	1	1	-
bctg00000000_np1212	3475714	3475715	1	1	+
bctg00000000_np1212	3475716	3475717	1	1	-
bctg00000000_np1212	3475823	3475824	1	1	-
bctg00000000_np1212	3477167	3477168	1	1	+
bctg00000000_np1212	3477169	3477170	2	1	-
bctg00000000_np1212	3477518	3477519	1	1	+
bctg00000000_np1212	3477520	3477521	2	1	-
bctg00000000_np1212	3477721	3477722	2	1	+
bctg00000000_np1212	3477723	3477724	2	1	-
bctg00000000_np1212	3477814	3477815	2	1	+
bctg00000000_np1212	3477816	3477817	2	1	-
bctg00000000_np1212	3477838	3477839	2	1	+
bctg00000000_np1212	3477840	3477841	2	1	-
bctg00000000_np1212	3478090	3478091	1	1	+
bctg00000000_np1212	3478092	3478093	2	1	-
bctg00000000_np1212	3478555	3478556	1	1	+
bctg00000000_np1212	3478557	3478558	3	1	-
bctg00000000_np1212	3478607	3478608	2	1	+
bctg00000000_np1212	3478609	3478610	3	1	-
bctg00000000_np1212	3478749	3478750	1	1	+
bctg00000000_np1212	3478751	3478752	2	0.5	-
bctg00000000_np1212	3478954	3478955	1	1	+
bctg00000000_np1212	3478956	3478957	2	0.5	-
bctg00000000_np1212	3479252	3479253	1	1	+
bctg00000000_np1212	3479254	3479255	3	0.6667	-
bctg00000000_np1212	3479698	3479699	2	1	+
bctg00000000_np1212	3479700	3479701	2	1	-
bctg00000000_np1212	3479922	3479923	2	1	+
bctg00000000_np1212	3479924	3479925	1	1	-
bctg00000000_np1212	3480117	3480118	1	1	+
bctg00000000_np1212	3480119	3480120	2	1	-
bctg00000000_np1212	3480337	3480338	1	1	+
bctg00000000_np1212	3480339	3480340	2	1	-
bctg00000000_np1212	3480348	3480349	1	1	+
bctg00000000_np1212	3480528	3480529	1	1	+
bctg00000000_np1212	3480530	3480531	2	0.5	-
bctg00000000_np1212	3481512	3481513	1	0	+
bctg00000000_np1212	3481514	3481515	2	1	-
bctg00000000_np1212	3481950	3481951	1	1	-
bctg00000000_np1212	3482022	3482023	1	0	-
bctg00000000_np1212	3482521	3482522	1	0	-
bctg00000000_np1212	3482533	3482534	1	1	-
bctg00000000_np1212	3482734	3482735	2	0.5	-
bctg00000000_np1212	3483026	3483027	2	1	-
bctg00000000_np1212	3483361	3483362	1	1	-
bctg00000000_np1212	3483914	3483915	1	1	+
bctg00000000_np1212	3483916	3483917	1	1	-
bctg00000000_np1212	3484173	3484174	1	1	+
bctg00000000_np1212	3484175	3484176	1	1	-
bctg00000000_np1212	3485811	3485812	1	1	+
bctg00000000_np1212	3486961	3486962	1	1	+
bctg00000000_np1212	3487370	3487371	1	1	+
bctg00000000_np1212	3488302	3488303	1	1	+
bctg00000000_np1212	3488304	3488305	1	0	-
bctg00000000_np1212	3489514	3489515	2	1	+
bctg00000000_np1212	3489516	3489517	2	1	-
bctg00000000_np1212	3489858	3489859	2	1	+
bctg00000000_np1212	3489860	3489861	2	1	-
bctg00000000_np1212	3490100	3490101	1	1	+
bctg00000000_np1212	3490102	3490103	2	1	-
bctg00000000_np1212	3490346	3490347	2	1	+
bctg00000000_np1212	3490348	3490349	2	1	-
bctg00000000_np1212	3490403	3490404	2	1	+
bctg00000000_np1212	3490405	3490406	2	1	-
bctg00000000_np1212	3490478	3490479	3	0.3333	+
bctg00000000_np1212	3490480	3490481	1	1	-
bctg00000000_np1212	3491094	3491095	4	1	+
bctg00000000_np1212	3491096	3491097	1	1	-
bctg00000000_np1212	3491279	3491280	3	1	+
bctg00000000_np1212	3491281	3491282	2	1	-
bctg00000000_np1212	3491498	3491499	1	1	+
bctg00000000_np1212	3491500	3491501	1	1	-
bctg00000000_np1212	3492023	3492024	3	0.6667	+
bctg00000000_np1212	3492025	3492026	1	1	-
bctg00000000_np1212	3492448	3492449	4	0.75	+
bctg00000000_np1212	3492450	3492451	1	0	-
bctg00000000_np1212	3492772	3492773	4	1	+
bctg00000000_np1212	3492774	3492775	1	1	-
bctg00000000_np1212	3492796	3492797	3	1	+
bctg00000000_np1212	3492798	3492799	1	0	-
bctg00000000_np1212	3492984	3492985	3	1	+
bctg00000000_np1212	3492986	3492987	1	1	-
bctg00000000_np1212	3493301	3493302	1	1	+
bctg00000000_np1212	3493303	3493304	1	1	-
bctg00000000_np1212	3493344	3493345	3	1	+
bctg00000000_np1212	3493346	3493347	1	1	-
bctg00000000_np1212	3493671	3493672	1	1	+
bctg00000000_np1212	3493673	3493674	2	1	-
bctg00000000_np1212	3494182	3494183	1	0	-
bctg00000000_np1212	3494282	3494283	2	1	+
bctg00000000_np1212	3494284	3494285	2	1	-
bctg00000000_np1212	3494684	3494685	1	1	+
bctg00000000_np1212	3494686	3494687	1	0	-
bctg00000000_np1212	3494696	3494697	2	1	+
bctg00000000_np1212	3494698	3494699	1	1	-
bctg00000000_np1212	3494945	3494946	3	0.6667	+
bctg00000000_np1212	3494947	3494948	1	1	-
bctg00000000_np1212	3495461	3495462	3	1	+
bctg00000000_np1212	3495463	3495464	2	1	-
bctg00000000_np1212	3496361	3496362	4	1	+
bctg00000000_np1212	3496363	3496364	2	1	-
bctg00000000_np1212	3497176	3497177	3	1	+
bctg00000000_np1212	3497305	3497306	2	1	+
bctg00000000_np1212	3497470	3497471	5	1	+
bctg00000000_np1212	3497472	3497473	1	1	-
bctg00000000_np1212	3497818	3497819	1	1	+
bctg00000000_np1212	3497820	3497821	1	1	-
bctg00000000_np1212	3498287	3498288	5	0.6	+
bctg00000000_np1212	3498289	3498290	1	0	-
bctg00000000_np1212	3499567	3499568	4	1	+
bctg00000000_np1212	3499569	3499570	1	1	-
bctg00000000_np1212	3500497	3500498	4	1	+
bctg00000000_np1212	3500982	3500983	5	1	+
bctg00000000_np1212	3500984	3500985	1	1	-
bctg00000000_np1212	3501010	3501011	3	1	+
bctg00000000_np1212	3501109	3501110	5	1	+
bctg00000000_np1212	3501111	3501112	1	1	-
bctg00000000_np1212	3501524	3501525	5	1	+
bctg00000000_np1212	3501784	3501785	3	1	+
bctg00000000_np1212	3501786	3501787	1	1	-
bctg00000000_np1212	3502154	3502155	5	1	+
bctg00000000_np1212	3502266	3502267	5	1	+
bctg00000000_np1212	3502268	3502269	1	1	-
bctg00000000_np1212	3502466	3502467	4	1	+
bctg00000000_np1212	3502468	3502469	1	1	-
bctg00000000_np1212	3502810	3502811	3	1	+
bctg00000000_np1212	3502812	3502813	1	1	-
bctg00000000_np1212	3503040	3503041	3	1	+
bctg00000000_np1212	3503042	3503043	1	1	-
bctg00000000_np1212	3503151	3503152	3	1	+
bctg00000000_np1212	3503153	3503154	1	1	-
bctg00000000_np1212	3503365	3503366	3	1	+
bctg00000000_np1212	3503367	3503368	1	1	-
bctg00000000_np1212	3503527	3503528	3	1	+
bctg00000000_np1212	3503529	3503530	1	1	-
bctg00000000_np1212	3503629	3503630	3	1	+
bctg00000000_np1212	3503631	3503632	1	1	-
bctg00000000_np1212	3503819	3503820	1	1	+
bctg00000000_np1212	3503821	3503822	1	1	-
bctg00000000_np1212	3503963	3503964	2	1	+
bctg00000000_np1212	3503965	3503966	1	1	-
bctg00000000_np1212	3505133	3505134	2	1	+
bctg00000000_np1212	3505135	3505136	2	1	-
bctg00000000_np1212	3505436	3505437	2	1	+
bctg00000000_np1212	3505438	3505439	2	1	-
bctg00000000_np1212	3505449	3505450	2	1	+
bctg00000000_np1212	3505451	3505452	2	1	-
bctg00000000_np1212	3505644	3505645	2	1	+
bctg00000000_np1212	3505646	3505647	3	1	-
bctg00000000_np1212	3505912	3505913	2	1	+
bctg00000000_np1212	3505914	3505915	4	1	-
bctg00000000_np1212	3505922	3505923	1	1	+
bctg00000000_np1212	3505924	3505925	2	1	-
bctg00000000_np1212	3507335	3507336	1	1	+
bctg00000000_np1212	3507337	3507338	4	1	-
bctg00000000_np1212	3508147	3508148	1	1	+
bctg00000000_np1212	3508149	3508150	3	1	-
bctg00000000_np1212	3508876	3508877	3	1	+
bctg00000000_np1212	3508878	3508879	4	1	-
bctg00000000_np1212	3509373	3509374	2	1	+
bctg00000000_np1212	3509375	3509376	3	1	-
bctg00000000_np1212	3510059	3510060	3	0.6667	+
bctg00000000_np1212	3510061	3510062	4	1	-
bctg00000000_np1212	3510482	3510483	3	1	+
bctg00000000_np1212	3510484	3510485	3	1	-
bctg00000000_np1212	3511464	3511465	2	1	+
bctg00000000_np1212	3511466	3511467	3	1	-
bctg00000000_np1212	3511852	3511853	3	1	+
bctg00000000_np1212	3511854	3511855	4	1	-
bctg00000000_np1212	3512115	3512116	3	1	+
bctg00000000_np1212	3512117	3512118	4	1	-
bctg00000000_np1212	3512419	3512420	2	1	+
bctg00000000_np1212	3512421	3512422	4	1	-
bctg00000000_np1212	3512602	3512603	1	1	+
bctg00000000_np1212	3512604	3512605	3	1	-
bctg00000000_np1212	3512687	3512688	2	1	+
bctg00000000_np1212	3512689	3512690	3	1	-
bctg00000000_np1212	3512746	3512747	2	1	+
bctg00000000_np1212	3512748	3512749	2	1	-
bctg00000000_np1212	3513142	3513143	2	1	+
bctg00000000_np1212	3513144	3513145	3	1	-
bctg00000000_np1212	3513206	3513207	1	0	+
bctg00000000_np1212	3513208	3513209	2	1	-
bctg00000000_np1212	3513550	3513551	2	1	+
bctg00000000_np1212	3513552	3513553	3	1	-
bctg00000000_np1212	3513873	3513874	2	1	+
bctg00000000_np1212	3513875	3513876	3	1	-
bctg00000000_np1212	3514110	3514111	2	1	+
bctg00000000_np1212	3514112	3514113	2	1	-
bctg00000000_np1212	3514446	3514447	2	1	+
bctg00000000_np1212	3514448	3514449	2	1	-
bctg00000000_np1212	3514667	3514668	2	1	+
bctg00000000_np1212	3514669	3514670	3	1	-
bctg00000000_np1212	3515102	3515103	2	1	+
bctg00000000_np1212	3515104	3515105	2	1	-
bctg00000000_np1212	3515146	3515147	1	1	+
bctg00000000_np1212	3515148	3515149	1	1	-
bctg00000000_np1212	3517184	3517185	2	1	-
bctg00000000_np1212	3517189	3517190	3	0.6667	-
bctg00000000_np1212	3517775	3517776	1	1	+
bctg00000000_np1212	3517777	3517778	1	1	-
bctg00000000_np1212	3517898	3517899	1	1	+
bctg00000000_np1212	3517900	3517901	1	1	-
bctg00000000_np1212	3518452	3518453	1	1	+
bctg00000000_np1212	3518454	3518455	1	1	-
bctg00000000_np1212	3519001	3519002	1	1	+
bctg00000000_np1212	3519003	3519004	1	1	-
bctg00000000_np1212	3519603	3519604	1	1	+
bctg00000000_np1212	3519605	3519606	1	1	-
bctg00000000_np1212	3519975	3519976	1	1	+
bctg00000000_np1212	3519977	3519978	1	1	-
bctg00000000_np1212	3520914	3520915	1	1	-
bctg00000000_np1212	3521694	3521695	1	1	+
bctg00000000_np1212	3521696	3521697	1	1	-
bctg00000000_np1212	3521985	3521986	2	1	+
bctg00000000_np1212	3521987	3521988	1	1	-
bctg00000000_np1212	3522591	3522592	2	1	+
bctg00000000_np1212	3522593	3522594	1	1	-
bctg00000000_np1212	3522651	3522652	2	1	+
bctg00000000_np1212	3522653	3522654	2	1	-
bctg00000000_np1212	3522726	3522727	3	1	+
bctg00000000_np1212	3522818	3522819	3	0.6667	+
bctg00000000_np1212	3522820	3522821	2	1	-
bctg00000000_np1212	3522953	3522954	2	0.5	+
bctg00000000_np1212	3522955	3522956	1	1	-
bctg00000000_np1212	3523233	3523234	3	1	+
bctg00000000_np1212	3523235	3523236	1	1	-
bctg00000000_np1212	3524372	3524373	2	0.5	+
bctg00000000_np1212	3524374	3524375	1	1	-
bctg00000000_np1212	3525570	3525571	1	1	+
bctg00000000_np1212	3525572	3525573	1	1	-
bctg00000000_np1212	3525625	3525626	1	1	+
bctg00000000_np1212	3525627	3525628	2	1	-
bctg00000000_np1212	3525924	3525925	1	1	+
bctg00000000_np1212	3525926	3525927	1	0	-
bctg00000000_np1212	3526206	3526207	1	1	+
bctg00000000_np1212	3526208	3526209	2	1	-
bctg00000000_np1212	3526356	3526357	1	1	+
bctg00000000_np1212	3526358	3526359	3	1	-
bctg00000000_np1212	3526926	3526927	1	1	+
bctg00000000_np1212	3526928	3526929	2	1	-
bctg00000000_np1212	3527203	3527204	3	1	-
bctg00000000_np1212	3527390	3527391	1	1	+
bctg00000000_np1212	3527392	3527393	4	1	-
bctg00000000_np1212	3527454	3527455	1	1	+
bctg00000000_np1212	3527456	3527457	4	0.5	-
bctg00000000_np1212	3527737	3527738	1	1	+
bctg00000000_np1212	3527739	3527740	4	1	-
bctg00000000_np1212	3528293	3528294	1	1	+
bctg00000000_np1212	3528295	3528296	3	1	-
bctg00000000_np1212	3528486	3528487	3	1	-
bctg00000000_np1212	3528516	3528517	4	1	-
bctg00000000_np1212	3528741	3528742	1	1	+
bctg00000000_np1212	3528743	3528744	3	0.6667	-
bctg00000000_np1212	3528775	3528776	1	1	+
bctg00000000_np1212	3528777	3528778	3	1	-
bctg00000000_np1212	3529874	3529875	1	1	+
bctg00000000_np1212	3529876	3529877	4	1	-
bctg00000000_np1212	3530345	3530346	1	1	+
bctg00000000_np1212	3530347	3530348	5	1	-
bctg00000000_np1212	3531272	3531273	2	1	-
bctg00000000_np1212	3531390	3531391	1	1	+
bctg00000000_np1212	3531392	3531393	4	1	-
bctg00000000_np1212	3531869	3531870	1	1	+
bctg00000000_np1212	3531871	3531872	2	1	-
bctg00000000_np1212	3532052	3532053	3	0.3333	-
bctg00000000_np1212	3532075	3532076	1	1	+
bctg00000000_np1212	3532077	3532078	3	1	-
bctg00000000_np1212	3532216	3532217	1	1	+
bctg00000000_np1212	3532218	3532219	3	1	-
bctg00000000_np1212	3532238	3532239	2	1	-
bctg00000000_np1212	3532505	3532506	4	1	-
bctg00000000_np1212	3532701	3532702	1	1	+
bctg00000000_np1212	3532703	3532704	2	0.5	-
bctg00000000_np1212	3532721	3532722	1	1	+
bctg00000000_np1212	3532723	3532724	3	0.6667	-
bctg00000000_np1212	3533050	3533051	3	1	-
bctg00000000_np1212	3533155	3533156	3	1	-
bctg00000000_np1212	3533196	3533197	4	1	-
bctg00000000_np1212	3533228	3533229	4	1	-
bctg00000000_np1212	3533468	3533469	1	1	+
bctg00000000_np1212	3533470	3533471	4	1	-
bctg00000000_np1212	3533619	3533620	1	1	+
bctg00000000_np1212	3533621	3533622	4	1	-
bctg00000000_np1212	3533829	3533830	1	1	+
bctg00000000_np1212	3533831	3533832	3	1	-
bctg00000000_np1212	3533884	3533885	3	1	-
bctg00000000_np1212	3534025	3534026	4	1	-
bctg00000000_np1212	3534545	3534546	1	1	+
bctg00000000_np1212	3534547	3534548	2	1	-
bctg00000000_np1212	3534601	3534602	1	1	+
bctg00000000_np1212	3534603	3534604	3	1	-
bctg00000000_np1212	3534657	3534658	4	1	-
bctg00000000_np1212	3534772	3534773	1	1	+
bctg00000000_np1212	3534774	3534775	4	0.75	-
bctg00000000_np1212	3534788	3534789	1	1	+
bctg00000000_np1212	3534790	3534791	3	1	-
bctg00000000_np1212	3535100	3535101	1	1	+
bctg00000000_np1212	3535102	3535103	2	1	-
bctg00000000_np1212	3535558	3535559	1	1	+
bctg00000000_np1212	3535560	3535561	3	0.6667	-
bctg00000000_np1212	3535570	3535571	1	1	+
bctg00000000_np1212	3535572	3535573	2	0.5	-
bctg00000000_np1212	3536290	3536291	1	0	+
bctg00000000_np1212	3536292	3536293	4	1	-
bctg00000000_np1212	3536557	3536558	1	0	+
bctg00000000_np1212	3536559	3536560	2	1	-
bctg00000000_np1212	3536991	3536992	1	0	+
bctg00000000_np1212	3536993	3536994	2	1	-
bctg00000000_np1212	3537206	3537207	2	1	-
bctg00000000_np1212	3537243	3537244	1	0	+
bctg00000000_np1212	3537245	3537246	5	1	-
bctg00000000_np1212	3538143	3538144	1	1	+
bctg00000000_np1212	3538145	3538146	3	1	-
bctg00000000_np1212	3538637	3538638	1	1	+
bctg00000000_np1212	3538639	3538640	3	0.3333	-
bctg00000000_np1212	3539044	3539045	2	1	+
bctg00000000_np1212	3539046	3539047	2	1	-
bctg00000000_np1212	3539927	3539928	2	1	+
bctg00000000_np1212	3539929	3539930	4	1	-
bctg00000000_np1212	3541107	3541108	4	1	+
bctg00000000_np1212	3541109	3541110	3	1	-
bctg00000000_np1212	3542070	3542071	4	1	+
bctg00000000_np1212	3542072	3542073	1	1	-
bctg00000000_np1212	3542449	3542450	5	1	+
bctg00000000_np1212	3542451	3542452	3	1	-
bctg00000000_np1212	3543351	3543352	3	1	+
bctg00000000_np1212	3543353	3543354	2	1	-
bctg00000000_np1212	3543843	3543844	5	1	+
bctg00000000_np1212	3543845	3543846	1	1	-
bctg00000000_np1212	3544364	3544365	3	0.6667	+
bctg00000000_np1212	3544366	3544367	2	0.5	-
bctg00000000_np1212	3544419	3544420	5	0.8	+
bctg00000000_np1212	3544421	3544422	2	1	-
bctg00000000_np1212	3544452	3544453	4	1	+
bctg00000000_np1212	3544454	3544455	1	1	-
bctg00000000_np1212	3545034	3545035	3	0.6667	+
bctg00000000_np1212	3545036	3545037	2	1	-
bctg00000000_np1212	3545152	3545153	5	1	+
bctg00000000_np1212	3545154	3545155	3	1	-
bctg00000000_np1212	3545418	3545419	4	1	+
bctg00000000_np1212	3545420	3545421	2	1	-
bctg00000000_np1212	3545952	3545953	4	1	+
bctg00000000_np1212	3545954	3545955	2	1	-
bctg00000000_np1212	3546612	3546613	3	1	+
bctg00000000_np1212	3546614	3546615	2	1	-
bctg00000000_np1212	3546964	3546965	4	1	+
bctg00000000_np1212	3546966	3546967	2	1	-
bctg00000000_np1212	3547000	3547001	4	1	+
bctg00000000_np1212	3547241	3547242	4	1	+
bctg00000000_np1212	3547243	3547244	1	1	-
bctg00000000_np1212	3547305	3547306	4	0.75	+
bctg00000000_np1212	3547307	3547308	2	0.5	-
bctg00000000_np1212	3547336	3547337	4	0.5	+
bctg00000000_np1212	3547338	3547339	2	0.5	-
bctg00000000_np1212	3547463	3547464	1	1	+
bctg00000000_np1212	3547465	3547466	2	0.5	-
bctg00000000_np1212	3547738	3547739	2	1	+
bctg00000000_np1212	3547740	3547741	2	0	-
bctg00000000_np1212	3547891	3547892	3	1	+
bctg00000000_np1212	3547893	3547894	2	1	-
bctg00000000_np1212	3548777	3548778	4	1	+
bctg00000000_np1212	3548779	3548780	2	1	-
bctg00000000_np1212	3549214	3549215	4	0.75	+
bctg00000000_np1212	3550170	3550171	5	1	+
bctg00000000_np1212	3550172	3550173	2	1	-
bctg00000000_np1212	3550864	3550865	4	1	+
bctg00000000_np1212	3550980	3550981	5	0.8	+
bctg00000000_np1212	3550982	3550983	1	1	-
bctg00000000_np1212	3551041	3551042	3	1	+
bctg00000000_np1212	3551043	3551044	1	1	-
bctg00000000_np1212	3551130	3551131	5	1	+
bctg00000000_np1212	3551132	3551133	1	1	-
bctg00000000_np1212	3551244	3551245	5	1	+
bctg00000000_np1212	3551246	3551247	1	1	-
bctg00000000_np1212	3551636	3551637	3	0.6667	+
bctg00000000_np1212	3551638	3551639	1	1	-
bctg00000000_np1212	3551673	3551674	4	1	+
bctg00000000_np1212	3551675	3551676	1	1	-
bctg00000000_np1212	3551738	3551739	5	1	+
bctg00000000_np1212	3551740	3551741	1	1	-
bctg00000000_np1212	3552076	3552077	5	1	+
bctg00000000_np1212	3552078	3552079	2	1	-
bctg00000000_np1212	3552352	3552353	5	1	+
bctg00000000_np1212	3552354	3552355	1	1	-
bctg00000000_np1212	3552589	3552590	4	1	+
bctg00000000_np1212	3552591	3552592	1	1	-
bctg00000000_np1212	3553040	3553041	4	1	+
bctg00000000_np1212	3553042	3553043	2	1	-
bctg00000000_np1212	3553097	3553098	4	1	+
bctg00000000_np1212	3553099	3553100	1	1	-
bctg00000000_np1212	3553539	3553540	4	1	+
bctg00000000_np1212	3553541	3553542	2	1	-
bctg00000000_np1212	3554130	3554131	5	1	+
bctg00000000_np1212	3554132	3554133	2	0.5	-
bctg00000000_np1212	3554870	3554871	6	1	+
bctg00000000_np1212	3554872	3554873	2	1	-
bctg00000000_np1212	3554924	3554925	6	1	+
bctg00000000_np1212	3554926	3554927	1	1	-
bctg00000000_np1212	3555698	3555699	3	1	+
bctg00000000_np1212	3555700	3555701	3	1	-
bctg00000000_np1212	3556131	3556132	3	1	+
bctg00000000_np1212	3556133	3556134	2	1	-
bctg00000000_np1212	3556236	3556237	2	1	+
bctg00000000_np1212	3556238	3556239	3	1	-
bctg00000000_np1212	3556338	3556339	2	1	+
bctg00000000_np1212	3556340	3556341	2	1	-
bctg00000000_np1212	3556497	3556498	4	1	+
bctg00000000_np1212	3556499	3556500	2	1	-
bctg00000000_np1212	3556689	3556690	3	1	+
bctg00000000_np1212	3556691	3556692	2	1	-
